"","Station","Time(Ent)","Forecast(Ent)","Validation(Ent)","Actual(Ent)","Time(Ext)","Forecast(Ext)","Validation(Ext)","Actual(Ext)","Time(Trf)","Forecast(Trf)","Validation(Trf)","Actual(Trf)"
"197","103 ST","2017-08-05 17:00:00",1704.97122414018,1645.7707090915,1845.75,"2017-08-05 17:00:00",1091.49768119244,1102.4225194908,1121,"2017-08-05 17:00:00",47.0146611777775,46.4631924820887,49.4458333333333
"198","103 ST","2017-08-05 21:00:00",1630.37317962054,1622.674631219,1747.25,"2017-08-05 21:00:00",1291.20876245124,1462.56102390832,1547.25,"2017-08-05 21:00:00",49.3967517678636,52.4035977522923,54.9083333333333
"199","103 ST","2017-08-06 01:00:00",606.003216035834,613.452547232981,485.75,"2017-08-06 01:00:00",671.466195528581,780.637052645707,698,"2017-08-06 01:00:00",21.6756366695172,21.6950377224001,19.7291666666667
"200","103 ST","2017-08-06 05:00:00",355.386601861908,445.97422366626,59,"2017-08-06 05:00:00",306.86851973917,363.896684520674,98,"2017-08-06 05:00:00",9.83835008795406,9.29570137632999,2.61666666666667
"201","103 ST","2017-08-06 09:00:00",1398.68580947261,1613.2078114894,1560.75,"2017-08-06 09:00:00",702.108652609782,781.22081506183,736.75,"2017-08-06 09:00:00",37.370670230156,36.9672426808371,38.2916666666667
"202","103 ST","2017-08-06 13:00:00",1520.32467300349,1647.6422902803,1688.5,"2017-08-06 13:00:00",826.550538636819,829.565575758408,863.5,"2017-08-06 13:00:00",42.2123078763238,41.1102940195914,42.5333333333333
"203","103 ST","2017-08-06 17:00:00",1571.33892971783,1564.16750338921,1810.75,"2017-08-06 17:00:00",1007.1532228252,1053.91904321897,1194.25,"2017-08-06 17:00:00",46.8370165366079,44.7949538541742,50.0833333333333
"204","103 ST","2017-08-06 21:00:00",1513.19131562886,1552.46406541109,1691.5,"2017-08-06 21:00:00",1170.95230571937,1357.15432969208,1357,"2017-08-06 21:00:00",48.8669766057399,50.193847207713,50.8083333333333
"205","125 ST","2017-08-05 00:00:00",1155.57954223209,923.97992195207,958.5,"2017-08-05 00:00:00",1123.58616721146,1227.86817271921,1029.5,"2017-08-05 00:00:00",27.0860237190174,25.2703616760292,23.6666666666667
"206","125 ST","2017-08-05 04:00:00",295.250509839061,145.544356927131,149.5,"2017-08-05 04:00:00",318.665564105366,352.017927517121,234,"2017-08-05 04:00:00",7.23269975084149,6.93902899295027,4.56547619047619
"207","125 ST","2017-08-05 08:00:00",867.786090655403,888.875295025124,897,"2017-08-05 08:00:00",641.249061151963,690.435698827586,647.25,"2017-08-05 08:00:00",18.4599422461963,19.4086946517092,18.3839285714286
"208","125 ST","2017-08-05 12:00:00",2094.97900586155,2244.71417239203,2294.25,"2017-08-05 12:00:00",1463.42694507065,1498.81501170524,1542.25,"2017-08-05 12:00:00",42.6852848365695,44.3248781083214,45.6726190476191
"209","125 ST","2017-08-05 16:00:00",1928.40308989087,1746.79427381392,1877.25,"2017-08-05 16:00:00",1521.61532954338,1314.14742903399,1480.75,"2017-08-05 16:00:00",40.807900732152,36.3660855736185,39.9761904761905
"210","125 ST","2017-08-05 20:00:00",2345.82820518967,2195.28217705371,2504.75,"2017-08-05 20:00:00",2043.18859024124,2184.09856641031,2291.75,"2017-08-05 20:00:00",52.487424694581,52.3400166039771,57.1011904761905
"211","125 ST","2017-08-06 00:00:00",1223.43019977593,955.45322947713,1055.75,"2017-08-06 00:00:00",1115.31713901663,1218.38491015157,1200.5,"2017-08-06 00:00:00",27.9146759818514,25.4596267359445,26.860119047619
"212","125 ST","2017-08-06 04:00:00",431.846544090217,234.875668184548,169.5,"2017-08-06 04:00:00",353.398339852632,407.032602252585,264,"2017-08-06 04:00:00",9.34036958518782,8.29021075164148,5.16071428571429
"213","125 ST","2017-08-06 08:00:00",968.21596664263,919.923218123347,840.25,"2017-08-06 08:00:00",649.241296724555,723.329229308268,585.75,"2017-08-06 08:00:00",19.7268444599568,19.9251709807174,16.9761904761905
"214","125 ST","2017-08-06 12:00:00",2105.66295181626,2166.37656475255,2170,"2017-08-06 12:00:00",1415.83004007223,1480.99300783202,1476.5,"2017-08-06 12:00:00",42.3619419262684,43.2783970958789,43.4107142857143
"215","125 ST","2017-08-06 16:00:00",1953.42099226174,1704.31738247841,2011.75,"2017-08-06 16:00:00",1475.17486369429,1302.52916011984,1568,"2017-08-06 16:00:00",40.8887030682528,35.7327846970248,42.6160714285714
"216","125 ST","2017-08-06 20:00:00",2339.72003996841,2116.48498348393,2460.5,"2017-08-06 20:00:00",1951.45439861534,2120.16472263469,2077,"2017-08-06 20:00:00",51.4979608880961,50.5767676917012,54.0178571428571
"217","FOREST HILLS 71","2017-08-05 01:00:00",435.387057604683,176.731473547104,302.75,"2017-08-05 01:00:00",447.185660357447,515.196901682334,374.5,"2017-08-05 01:00:00",8.53248865227563,11.3538118948844,7.36141304347826
"218","FOREST HILLS 71","2017-08-05 05:00:00",303.980411185919,252.319757288287,60,"2017-08-05 05:00:00",94.1831860050464,85.7619227874486,54.5,"2017-08-05 05:00:00",4.88118354563743,2.67360399819517,1.2445652173913
"219","FOREST HILLS 71","2017-08-05 09:00:00",2563.33731502659,3050.28558138512,2856.5,"2017-08-05 09:00:00",359.274885040213,469.779432815678,314.25,"2017-08-05 09:00:00",27.6667003458229,30.4730240270835,34.4646739130435
"220","FOREST HILLS 71","2017-08-05 13:00:00",1590.38627013264,2007.65047692191,1734.75,"2017-08-05 13:00:00",469.483394068473,485.144256220178,479.5,"2017-08-05 13:00:00",21.7748306975771,24.901985857632,24.0679347826087
"221","FOREST HILLS 71","2017-08-05 17:00:00",1354.25214744509,1413.05976827121,1291,"2017-08-05 17:00:00",853.517753611647,704.901262811838,815.5,"2017-08-05 17:00:00",23.4561612657454,15.1734495247167,22.8967391304348
"222","FOREST HILLS 71","2017-08-05 21:00:00",1202.16888919111,1058.98719461441,1193.75,"2017-08-05 21:00:00",1280.84349733184,1577.53455873663,1523.5,"2017-08-05 21:00:00",25.8873985237479,27.8738083687733,29.5353260869565
"223","FOREST HILLS 71","2017-08-06 01:00:00",392.393154400723,291.287260118275,347.25,"2017-08-06 01:00:00",432.664198514844,553.765666805306,462,"2017-08-06 01:00:00",7.92367233574522,11.9808953907056,8.79619565217391
"224","FOREST HILLS 71","2017-08-06 05:00:00",282.524421154895,386.850087950168,74.5,"2017-08-06 05:00:00",135.768828116078,113.053834766029,52.75,"2017-08-06 05:00:00",4.54172235844002,4.51678094835219,1.38315217391304
"225","FOREST HILLS 71","2017-08-06 09:00:00",1976.41715195985,2359.29313712849,2426.5,"2017-08-06 09:00:00",316.719385292648,446.261788064777,300,"2017-08-06 09:00:00",24.2797049259427,29.5523456715427,29.6358695652174
"226","FOREST HILLS 71","2017-08-06 13:00:00",1339.54174955794,1801.40981784289,1553,"2017-08-06 13:00:00",453.435854698492,444.858965685474,423.5,"2017-08-06 13:00:00",19.2408235602903,24.664745272653,21.4836956521739
"227","FOREST HILLS 71","2017-08-06 17:00:00",1134.12746929959,1349.27718264689,1286.5,"2017-08-06 17:00:00",790.880774758123,661.234735033613,853.25,"2017-08-06 17:00:00",20.57352017321,15.6821349511591,23.258152173913
"228","FOREST HILLS 71","2017-08-06 21:00:00",1044.66902075143,1082.36135871138,1170.75,"2017-08-06 21:00:00",1165.92603296531,1389.35694228814,1264,"2017-08-06 21:00:00",22.7037841981777,27.3297579407631,26.4646739130435
"229","DELANCEY/ESSEX","2017-08-05 01:00:00",932.716584860515,722.738917281532,754.25,"2017-08-05 01:00:00",560.191236821985,511.225660286464,400.75,"2017-08-05 01:00:00",19.4249724524725,16.0078227657842,15.1973684210526
"230","DELANCEY/ESSEX","2017-08-05 05:00:00",303.260772558066,209.045326210235,121,"2017-08-05 05:00:00",139.784479406571,99.7184798744719,51.5,"2017-08-05 05:00:00",6.64642155900784,4.28816436406746,2.26973684210526
"231","DELANCEY/ESSEX","2017-08-05 09:00:00",906.623037538572,1106.00423896439,1102.25,"2017-08-05 09:00:00",666.269599361253,832.00823156699,780,"2017-08-05 09:00:00",21.3124162327657,23.922512308289,24.7664473684211
"232","DELANCEY/ESSEX","2017-08-05 13:00:00",1106.3588502934,1120.63609314495,1165.75,"2017-08-05 13:00:00",772.405006304837,774.581571212692,820.75,"2017-08-05 13:00:00",25.5348589485221,24.6975231098054,26.1381578947368
"233","DELANCEY/ESSEX","2017-08-05 17:00:00",1409.33522407846,1310.23795205247,1322.5,"2017-08-05 17:00:00",1014.15240006729,884.036710137365,928,"2017-08-05 17:00:00",32.3855221229661,28.7061389405752,29.6118421052632
"234","DELANCEY/ESSEX","2017-08-05 21:00:00",1424.26474468733,1398.00232610277,1591.25,"2017-08-05 21:00:00",1303.67232184685,1346.11914538707,1508.25,"2017-08-05 21:00:00",36.7428000045191,35.6639269114313,40.7828947368421
"235","DELANCEY/ESSEX","2017-08-06 01:00:00",910.98609053954,761.605138944235,865.25,"2017-08-06 01:00:00",530.369186744372,544.03970386872,527.25,"2017-08-06 01:00:00",17.5753282003047,16.3087584117904,18.3223684210526
"236","DELANCEY/ESSEX","2017-08-06 05:00:00",388.887911032029,347.687790519139,191.5,"2017-08-06 05:00:00",168.868058222395,163.74649987143,72.75,"2017-08-06 05:00:00",6.48806640117286,5.90147080301961,3.47697368421053
"237","DELANCEY/ESSEX","2017-08-06 09:00:00",892.139153765022,1063.92980131168,958.25,"2017-08-06 09:00:00",630.221720415574,788.320288281598,697.5,"2017-08-06 09:00:00",19.2576269067798,23.4105661611661,21.7861842105263
"238","DELANCEY/ESSEX","2017-08-06 13:00:00",1075.91938866435,1097.5787064073,1118.75,"2017-08-06 13:00:00",733.639875206434,748.253179854901,789,"2017-08-06 13:00:00",23.2258886094794,24.1659559779734,25.1019736842105
"239","DELANCEY/ESSEX","2017-08-06 17:00:00",1299.85769311231,1249.52699126775,1437.25,"2017-08-06 17:00:00",934.041604843179,854.130053009643,1049,"2017-08-06 17:00:00",28.9766479395211,27.7794813131771,32.7138157894737
"240","DELANCEY/ESSEX","2017-08-06 21:00:00",1350.44160320726,1334.89845860274,1522.75,"2017-08-06 21:00:00",1212.20567653473,1243.54066383512,1403,"2017-08-06 21:00:00",33.4106111609094,34.0501298846865,38.4967105263158
"241","BEDFORD AV","2017-08-05 00:00:00",1248.46721714041,1047.744931091,972.75,"2017-08-05 00:00:00",1707.39196143636,1428.47069499866,1394.75,"2017-08-05 00:00:00",57.4629216081186,49.8754754486411,45.5288461538462
"242","BEDFORD AV","2017-08-05 04:00:00",412.203134479029,300.411482901501,146,"2017-08-05 04:00:00",444.027768065882,483.329116948523,179.25,"2017-08-05 04:00:00",17.8105445954063,15.1593432881741,6.25480769230769
"243","BEDFORD AV","2017-08-05 08:00:00",604.158302420933,718.13025286864,582.25,"2017-08-05 08:00:00",548.765053552413,683.04034516208,486.5,"2017-08-05 08:00:00",24.8370681894476,25.2966662044186,20.5528846153846
"244","BEDFORD AV","2017-08-05 12:00:00",1875.90160846583,2084.45406135639,2374.75,"2017-08-05 12:00:00",1091.70581859766,1028.52876547237,1074.5,"2017-08-05 12:00:00",59.5086700253951,63.8425414095183,66.3317307692308
"245","BEDFORD AV","2017-08-05 16:00:00",1298.0501363031,1074.98378169681,1151.5,"2017-08-05 16:00:00",1578.09172490044,1244.9584173833,1142.75,"2017-08-05 16:00:00",53.1170333587245,45.1269931569195,44.1201923076923
"246","BEDFORD AV","2017-08-05 20:00:00",1615.60015630061,1455.95676591519,1697.25,"2017-08-05 20:00:00",2803.2752166673,2884.78509413311,3230.75,"2017-08-05 20:00:00",87.7242522391234,85.1305919720361,94.7692307692308
"247","BEDFORD AV","2017-08-06 00:00:00",986.070445644528,1088.75257629505,1162.5,"2017-08-06 00:00:00",1287.21286611862,1417.9883662461,1590.5,"2017-08-06 00:00:00",44.3971760174457,51.3936188757483,52.9423076923077
"248","BEDFORD AV","2017-08-06 04:00:00",320.977862725994,466.665938458463,217.5,"2017-08-06 04:00:00",347.377400826856,595.851657706923,192,"2017-08-06 04:00:00",10.1826215185573,21.3524198251625,7.875
"249","BEDFORD AV","2017-08-06 08:00:00",483.793992103002,828.337169540344,456.5,"2017-08-06 08:00:00",407.334967788301,873.73604975504,464.5,"2017-08-06 08:00:00",16.8612817762909,30.3023478011524,17.7115384615385
"250","BEDFORD AV","2017-08-06 12:00:00",1461.39721932211,1854.26947937263,2096.75,"2017-08-06 12:00:00",763.033212480485,1149.67168314948,981.25,"2017-08-06 12:00:00",47.4926638902717,63.9314215874344,59.1923076923077
"251","BEDFORD AV","2017-08-06 16:00:00",1024.33114478194,1104.96482302701,1297.25,"2017-08-06 16:00:00",1234.93405273783,1235.08635458622,1473.5,"2017-08-06 16:00:00",41.5138719096317,47.0559560192143,53.2836538461538
"252","BEDFORD AV","2017-08-06 20:00:00",1265.63044477096,1381.30841450633,1725.75,"2017-08-06 20:00:00",2332.74961660285,2655.77174879344,3081.25,"2017-08-06 20:00:00",71.7569440971739,82.0817835705541,92.4423076923077
"253","86 ST-2 AVE","2017-08-05 01:00:00",548.797556976853,397.837748328277,397,"2017-08-05 01:00:00",586.142278962222,673.969060904113,602.25,"2017-08-05 01:00:00",17.4639433773787,18.0992469278776,16.6541666666667
"254","86 ST-2 AVE","2017-08-05 05:00:00",208.292746862377,189.685661656996,22.25,"2017-08-05 05:00:00",115.937038741763,73.4874066963608,35.5,"2017-08-05 05:00:00",6.23312706730183,4.78815176266625,0.9625
"255","86 ST-2 AVE","2017-08-05 09:00:00",1348.94003018746,1710.3573860101,1822,"2017-08-05 09:00:00",364.040597598731,542.623124914679,481,"2017-08-05 09:00:00",31.8149645155697,38.2388600791764,38.3833333333333
"256","86 ST-2 AVE","2017-08-05 13:00:00",1223.00516407881,1347.97774921143,1370,"2017-08-05 13:00:00",654.166593255087,558.765427617277,600,"2017-08-05 13:00:00",32.4520986215654,32.6680551435686,32.8333333333333
"257","86 ST-2 AVE","2017-08-05 17:00:00",1083.62050524009,1007.90329569753,1069,"2017-08-05 17:00:00",965.799116740089,797.548953871123,772.25,"2017-08-05 17:00:00",34.462246039511,30.6169739156993,30.6875
"258","86 ST-2 AVE","2017-08-05 21:00:00",1345.74633584079,1122.66239443357,1240.75,"2017-08-05 21:00:00",1233.99963307037,1705.07871648144,1596,"2017-08-05 21:00:00",42.8774001110066,47.403508134893,47.2791666666667
"259","86 ST-2 AVE","2017-08-06 01:00:00",514.956406336773,504.097557184297,405.75,"2017-08-06 01:00:00",594.177824916504,687.332717053806,613.75,"2017-08-06 01:00:00",15.2118213958086,20.3583820277444,16.9916666666667
"260","86 ST-2 AVE","2017-08-06 05:00:00",247.858318075811,399.285098292278,28,"2017-08-06 05:00:00",177.817332733354,95.9459019182467,40,"2017-08-06 05:00:00",6.52998294478278,9.41830467107949,1.13333333333333
"261","86 ST-2 AVE","2017-08-06 09:00:00",1085.59974667963,1472.52583353059,1529,"2017-08-06 09:00:00",381.216585249029,561.741835443162,459.25,"2017-08-06 09:00:00",27.3171388629411,36.1755424021177,33.1375
"262","86 ST-2 AVE","2017-08-06 13:00:00",985.325356324907,1237.03367578722,1303,"2017-08-06 13:00:00",674.62958640342,550.304334498031,641.25,"2017-08-06 13:00:00",27.7264515565559,31.8110945006853,32.4041666666667
"263","86 ST-2 AVE","2017-08-06 17:00:00",891.18935936005,978.680073118971,1094.25,"2017-08-06 17:00:00",954.189926618514,789.500341123675,980.75,"2017-08-06 17:00:00",29.0303914460775,30.3820842950417,34.5833333333333
"264","86 ST-2 AVE","2017-08-06 21:00:00",1079.04657507246,1076.28485003684,1383.5,"2017-08-06 21:00:00",1213.82574824421,1624.47019662555,1298,"2017-08-06 21:00:00",36.1300997109163,43.5178051061773,44.6916666666667
"265","JAY ST-METROTEC","2017-08-05 00:00:00",1028.16558806071,1400.40528971287,900.75,"2017-08-05 00:00:00",658.338138520881,543.688106560471,443.75,"2017-08-05 00:00:00",11.1902557814958,12.5843283617063,9.33680555555556
"266","JAY ST-METROTEC","2017-08-05 04:00:00",250.647797011539,543.535602372814,121.5,"2017-08-05 04:00:00",237.44535176195,230.453032020626,71.75,"2017-08-05 04:00:00",2.89311929776066,4.05533463079051,1.34201388888889
"267","JAY ST-METROTEC","2017-08-05 08:00:00",483.773745333199,503.032294818074,482.25,"2017-08-05 08:00:00",663.817295235068,476.292989095515,753,"2017-08-05 08:00:00",8.27008072294106,4.31793535605825,8.578125
"268","JAY ST-METROTEC","2017-08-05 12:00:00",1584.84233995608,1839.1604061845,1870.5,"2017-08-05 12:00:00",1827.18719151774,2168.23765298505,2423.5,"2017-08-05 12:00:00",23.9075545321719,27.1069134089361,29.8194444444444
"269","JAY ST-METROTEC","2017-08-05 16:00:00",2291.92006345791,2434.8433519487,2693.5,"2017-08-05 16:00:00",1078.40207643565,1118.44666177038,1118.25,"2017-08-05 16:00:00",23.1403894123084,23.9551981325319,26.4704861111111
"270","JAY ST-METROTEC","2017-08-05 20:00:00",3451.35392833936,4154.344233612,4388.25,"2017-08-05 20:00:00",1143.06450781702,1036.6592590643,1119.25,"2017-08-05 20:00:00",31.3424542672276,34.4944677614475,38.2465277777778
"271","JAY ST-METROTEC","2017-08-06 00:00:00",1402.50713546158,1422.87142643136,1004.5,"2017-08-06 00:00:00",691.03403507424,602.149948393667,527,"2017-08-06 00:00:00",14.8494991206987,12.4655707058999,10.6354166666667
"272","JAY ST-METROTEC","2017-08-06 04:00:00",746.016333630212,656.581951351169,124.5,"2017-08-06 04:00:00",363.953586770988,362.860748906367,72,"2017-08-06 04:00:00",7.73972160455817,5.1695194845679,1.36458333333333
"273","JAY ST-METROTEC","2017-08-06 08:00:00",965.719786776753,601.416476364984,432.5,"2017-08-06 08:00:00",722.94214810136,570.430232131112,680,"2017-08-06 08:00:00",12.3464672474656,5.39176957480613,7.72569444444444
"274","JAY ST-METROTEC","2017-08-06 12:00:00",1874.75269988952,1680.14726001987,1669.75,"2017-08-06 12:00:00",1620.38130349802,1846.35755266935,2075.75,"2017-08-06 12:00:00",25.7446841028447,24.8705574562709,26.0104166666667
"275","JAY ST-METROTEC","2017-08-06 16:00:00",2481.73089046717,2186.48406279466,2507.5,"2017-08-06 16:00:00",1012.96160406084,1042.92992459297,1111,"2017-08-06 16:00:00",25.0873255507188,22.1761725147111,25.1284722222222
"276","JAY ST-METROTEC","2017-08-06 20:00:00",3432.83136673064,3547.89896980329,3800.5,"2017-08-06 20:00:00",1065.73238871681,990.646391391315,1197.25,"2017-08-06 20:00:00",32.1149113853127,31.1848394345037,34.7065972222222
"277","GRAND ST","2017-08-05 00:00:00",1279.94466339781,904.790104981683,992.25,"2017-08-05 00:00:00",705.870251125943,617.565874625236,553.5,"2017-08-05 00:00:00",35.5073096889638,27.4419961753141,27.6026785714286
"278","GRAND ST","2017-08-05 04:00:00",345.289869759185,14.5699820866214,83,"2017-08-05 04:00:00",220.784417281357,191.171197986974,125.25,"2017-08-05 04:00:00",10.2685530830687,-5.29237496657553,3.71875
"279","GRAND ST","2017-08-05 08:00:00",567.656860299605,443.081820626165,502,"2017-08-05 08:00:00",713.435644409321,689.968576343425,672.5,"2017-08-05 08:00:00",23.1565484934242,11.7254002033057,20.9732142857143
"280","GRAND ST","2017-08-05 12:00:00",1507.56940500481,1497.44857491327,1718.75,"2017-08-05 12:00:00",1654.85803530533,1538.02207703571,1747.25,"2017-08-05 12:00:00",56.3545714045645,45.7409358189656,61.8928571428571
"281","GRAND ST","2017-08-05 16:00:00",1808.38760607627,1701.48011786939,1897,"2017-08-05 16:00:00",1034.12776069183,970.46608000784,1011.5,"2017-08-05 16:00:00",50.4220430832632,46.5213951439858,51.9375
"282","GRAND ST","2017-08-05 20:00:00",2778.14208188837,2601.96110585636,2911.25,"2017-08-05 20:00:00",1319.0317752304,1217.89825134818,1322.25,"2017-08-05 20:00:00",73.2780713091625,68.4821269392505,75.5982142857143
"283","GRAND ST","2017-08-06 00:00:00",1484.65334478142,890.456624442043,1103,"2017-08-06 00:00:00",830.55196205537,607.824267335955,627.75,"2017-08-06 00:00:00",42.2094808107345,26.6798231890746,30.90625
"284","GRAND ST","2017-08-06 04:00:00",620.201763078479,66.6114156152996,123.25,"2017-08-06 04:00:00",382.379563864335,216.807989943664,110,"2017-08-06 04:00:00",18.9845207598444,-2.44055932546199,4.16517857142857
"285","GRAND ST","2017-08-06 08:00:00",843.901416171591,459.892699634359,459.25,"2017-08-06 08:00:00",838.239223538982,677.24445384151,681.75,"2017-08-06 08:00:00",31.396933076569,13.3882629263309,20.375
"286","GRAND ST","2017-08-06 12:00:00",1731.5393723679,1445.58388023681,1536.25,"2017-08-06 12:00:00",1706.2595193511,1467.41667419446,1733.5,"2017-08-06 12:00:00",62.6595738721148,45.8726127588224,58.3883928571429
"287","GRAND ST","2017-08-06 16:00:00",2022.03297029228,1619.47530937618,1930.25,"2017-08-06 16:00:00",1136.45093448203,934.104271608179,1072.75,"2017-08-06 16:00:00",57.1129736095781,44.5167708331231,53.625
"288","GRAND ST","2017-08-06 20:00:00",2930.31534127606,2456.6253406606,2997,"2017-08-06 20:00:00",1399.82016237062,1160.30688021437,1397.75,"2017-08-06 20:00:00",78.467792042289,64.937845609546,78.4776785714286
"289","72 ST-2 AVE","2017-08-05 01:00:00",527.714999154743,549.372119037391,450.25,"2017-08-05 01:00:00",414.112785806073,578.997959671557,442.5,"2017-08-05 01:00:00",13.5572056340725,16.8310125506169,13.1286764705882
"290","72 ST-2 AVE","2017-08-05 05:00:00",155.968844965433,223.104348763367,18.5,"2017-08-05 05:00:00",195.512928466249,232.633094994329,34,"2017-08-05 05:00:00",4.56369939814739,7.10229242039334,0.772058823529412
"291","72 ST-2 AVE","2017-08-05 09:00:00",1021.64907503434,1359.52925921948,1276.75,"2017-08-05 09:00:00",1330.93196490086,1661.83670350926,1740,"2017-08-05 09:00:00",35.24418867761,45.6154311317653,44.3639705882353
"292","72 ST-2 AVE","2017-08-05 13:00:00",1101.81606992983,1184.21940591038,1176.75,"2017-08-05 13:00:00",1323.98754082149,1189.75501474252,1313,"2017-08-05 13:00:00",35.9234883449949,36.2120662520871,36.6139705882353
"293","72 ST-2 AVE","2017-08-05 17:00:00",1782.58163447946,1819.25879819707,1872.5,"2017-08-05 17:00:00",1039.11653740099,1000.96184368805,949.75,"2017-08-05 17:00:00",41.1257071585592,42.1435419299136,41.5036764705882
"294","72 ST-2 AVE","2017-08-05 21:00:00",1891.66794582661,2140.30006026722,2160.75,"2017-08-05 21:00:00",1113.49234698406,1645.7225869163,1580.75,"2017-08-05 21:00:00",44.1683907353317,56.4964724562063,55.0220588235294
"295","72 ST-2 AVE","2017-08-06 01:00:00",617.814242707273,587.647818362932,500.75,"2017-08-06 01:00:00",453.047019549425,653.00069574876,461.5,"2017-08-06 01:00:00",15.802888298365,19.3298322569542,14.1507352941176
"296","72 ST-2 AVE","2017-08-06 05:00:00",299.384510153951,312.853485124848,22.25,"2017-08-06 05:00:00",275.18336081006,377.809360594041,32.5,"2017-08-06 05:00:00",8.3739309827021,10.8174410909188,0.805147058823529
"297","72 ST-2 AVE","2017-08-06 09:00:00",1052.73178848359,1274.18364769068,1086.5,"2017-08-06 09:00:00",1208.15344623832,1511.64076625391,1550.25,"2017-08-06 09:00:00",34.6732334128955,42.6737994343191,38.7757352941176
"298","72 ST-2 AVE","2017-08-06 13:00:00",1141.91938560034,1131.71716822554,1093.75,"2017-08-06 13:00:00",1220.30467609615,1148.14999039434,1380.75,"2017-08-06 13:00:00",35.5048752920799,34.9758524984818,36.3897058823529
"299","72 ST-2 AVE","2017-08-06 17:00:00",1727.24621318862,1685.82390553828,1848.5,"2017-08-06 17:00:00",959.979160318595,991.804361385061,1065.5,"2017-08-06 17:00:00",39.486128041973,39.8533767184051,42.8529411764706
"300","72 ST-2 AVE","2017-08-06 21:00:00",1838.45424524438,1967.23182776728,1984.5,"2017-08-06 21:00:00",1047.92328208247,1488.19260672793,1188,"2017-08-06 21:00:00",42.6986618026121,51.5304327719002,46.6544117647059
"301","77 ST","2017-08-05 01:00:00",487.76354618028,474.215432116297,456.25,"2017-08-05 01:00:00",270.43916457149,408.517173547219,302.75,"2017-08-05 01:00:00",11.6012325969523,15.2753999725135,12.65
"302","77 ST","2017-08-05 05:00:00",27.0203067596231,111.486814835782,19.75,"2017-08-05 05:00:00",98.8547433899791,140.765880132304,28.75,"2017-08-05 05:00:00",2.52249790207259,5.57911302402278,0.808333333333333
"303","77 ST","2017-08-05 09:00:00",775.193372752677,1016.18180846985,998,"2017-08-05 09:00:00",1311.7704080762,1642.51989344231,1578,"2017-08-05 09:00:00",36.6936842033162,45.2620869568873,42.9333333333333
"304","77 ST","2017-08-05 13:00:00",1122.9004500275,1221.90709000004,1166.75,"2017-08-05 13:00:00",1649.72794501402,1572.64915456981,1658.75,"2017-08-05 13:00:00",45.9492091747663,47.6968771009509,47.0916666666667
"305","77 ST","2017-08-05 17:00:00",1924.45683932053,2021.78271246492,2019.75,"2017-08-05 17:00:00",1375.13568968132,1282.08426796602,1284.5,"2017-08-05 17:00:00",54.6176045607964,55.5836470460118,55.0708333333333
"306","77 ST","2017-08-05 21:00:00",1592.09932293374,1708.23655832118,1763.75,"2017-08-05 21:00:00",1117.38180213476,1505.76027956841,1451.5,"2017-08-05 21:00:00",45.0956926915682,53.9824982057676,53.5875
"307","77 ST","2017-08-06 01:00:00",561.648825433038,486.193763812131,503,"2017-08-06 01:00:00",288.776449129186,461.102781945076,337.25,"2017-08-06 01:00:00",11.9804327691039,17.315635405964,14.0041666666667
"308","77 ST","2017-08-06 05:00:00",158.732527600391,191.596558331734,18.25,"2017-08-06 05:00:00",138.56859545762,231.116777093137,33.75,"2017-08-06 05:00:00",4.92977886693823,9.07912516343385,0.866666666666667
"309","77 ST","2017-08-06 09:00:00",830.268377463125,958.301717166182,847.5,"2017-08-06 09:00:00",1200.98489664233,1539.94344052801,1463.5,"2017-08-06 09:00:00",34.8395106156677,42.7280789183908,38.5166666666667
"310","77 ST","2017-08-06 13:00:00",1157.85228009212,1185.30240718561,1142.5,"2017-08-06 13:00:00",1552.15492686347,1516.6104124225,1698.25,"2017-08-06 13:00:00",43.8368360062379,46.1997443763522,47.3458333333333
"311","77 ST","2017-08-06 17:00:00",1875.95256738243,1882.59800249728,1993.5,"2017-08-06 17:00:00",1277.14951891772,1259.11245183642,1397.5,"2017-08-06 17:00:00",50.9780310226569,52.5325210277316,56.5166666666667
"312","77 ST","2017-08-06 21:00:00",1597.315225346,1616.15668576475,1650,"2017-08-06 21:00:00",1059.0429505317,1418.58283696627,1140.25,"2017-08-06 21:00:00",43.33818472826,50.6859794590679,46.5041666666667
"313","FORDHAM RD","2017-08-05 00:00:00",532.763553802728,421.186899359212,452.25,"2017-08-05 00:00:00",286.955554318382,327.996004001889,313,"2017-08-05 00:00:00",12.9675703430282,12.2844618076979,11.95703125
"314","FORDHAM RD","2017-08-05 04:00:00",150.489018212483,93.030008265533,77.25,"2017-08-05 04:00:00",126.139315421671,142.002395465784,124.75,"2017-08-05 04:00:00",4.32796238694356,3.34381224162994,3.15625
"315","FORDHAM RD","2017-08-05 08:00:00",1144.84982181525,1173.32173081183,1244.25,"2017-08-05 08:00:00",120.096970079559,138.122464020365,108.5,"2017-08-05 08:00:00",19.9747641321488,20.2495160291343,21.13671875
"316","FORDHAM RD","2017-08-05 12:00:00",1306.00992118266,1366.81855685557,1421,"2017-08-05 12:00:00",286.89551153138,301.755818958922,294.25,"2017-08-05 12:00:00",24.6018235893924,25.919167128045,26.80078125
"317","FORDHAM RD","2017-08-05 16:00:00",1218.43483940368,1223.57475076566,1269,"2017-08-05 16:00:00",400.566628788193,381.716302188842,416.75,"2017-08-05 16:00:00",24.8643828741436,24.5835496894524,26.33984375
