,Station,Time,Forecast(Entry/h),",Forecast(Exit/h)",Forecast(Traffic/h_turnstl)
1037,72 ST-2 AVE,8/9/2017 17:00,1518.323461,940.8871819,35.56277851
1038,72 ST-2 AVE,8/9/2017 21:00,1598.277332,984.5849647,37.51122097
1039,72 ST-2 AVE,8/10/2017 1:00,723.8409538,680.0321402,20.37372432
1040,72 ST-2 AVE,8/10/2017 5:00,510.2852318,590.4295232,15.91946093
1041,72 ST-2 AVE,8/10/2017 9:00,1011.780998,1051.200449,31.44324942
1042,72 ST-2 AVE,8/10/2017 13:00,1068.832931,1054.233537,31.85931573
1043,72 ST-2 AVE,8/10/2017 17:00,1458.24271,929.8070503,34.31238527
1044,72 ST-2 AVE,8/10/2017 21:00,1530.505549,970.4256143,36.09107952
1045,72 ST-2 AVE,8/11/2017 1:00,742.3293627,720.7804344,21.16204761
1046,72 ST-2 AVE,8/11/2017 5:00,549.6131624,639.4668109,17.19531226
1047,72 ST-2 AVE,8/11/2017 9:00,1001.816809,1031.320734,30.85156973
1048,72 ST-2 AVE,8/11/2017 13:00,1053.106787,1030.42734,31.17481818
1049,72 ST-2 AVE,8/11/2017 17:00,1404.246973,929.3444595,33.37941943
1050,72 ST-2 AVE,8/11/2017 21:00,1469.251075,960.4607608,34.88818408
1051,77 ST,8/5/2017 1:00,487.7635462,270.4391646,11.6012326
1052,77 ST,8/5/2017 5:00,27.02030676,98.85474339,2.522497902
1053,77 ST,8/5/2017 9:00,775.1933728,1311.770408,36.6936842
1054,77 ST,8/5/2017 13:00,1122.90045,1649.727945,45.94920917
1055,77 ST,8/5/2017 17:00,1924.456839,1375.13569,54.61760456
1056,77 ST,8/5/2017 21:00,1592.099323,1117.381802,45.09569269
1057,77 ST,8/6/2017 1:00,561.6488254,288.7764491,11.98043277
1058,77 ST,8/6/2017 5:00,158.7325276,138.5685955,4.929778867
1059,77 ST,8/6/2017 9:00,830.2683775,1200.984897,34.83951062
1060,77 ST,8/6/2017 13:00,1157.85228,1552.154927,43.83683601
1061,77 ST,8/6/2017 17:00,1875.952567,1277.149519,50.97803102
1062,77 ST,8/6/2017 21:00,1597.315225,1059.042951,43.33818473
1063,77 ST,8/7/2017 1:00,588.482343,371.3875802,14.2122684
1064,77 ST,8/7/2017 5:00,217.8313046,209.5994404,7.442892046
1065,77 ST,8/7/2017 9:00,838.6299807,1216.850106,35.0105313
1066,77 ST,8/7/2017 13:00,1138.11,1509.308206,42.92416156
1067,77 ST,8/7/2017 17:00,1805.646141,1264.965773,49.76254355
1068,77 ST,8/7/2017 21:00,1537.370039,1056.195735,42.32269789
1069,77 ST,8/8/2017 1:00,607.8582835,412.6789918,15.63827575
1070,77 ST,8/8/2017 5:00,264.5920178,279.5441478,9.795378735
1071,77 ST,8/8/2017 9:00,837.2107549,1176.227819,34.40515553
1072,77 ST,8/8/2017 13:00,1113.526049,1461.48947,41.72417678
1073,77 ST,8/8/2017 17:00,1727.645753,1234.236179,47.66852536
1074,77 ST,8/8/2017 21:00,1484.191523,1050.492436,41.27537227
1075,77 ST,8/9/2017 1:00,626.8226176,474.0116546,17.34611243
1076,77 ST,8/9/2017 5:00,311.0053525,343.0464234,11.88922598
1077,77 ST,8/9/2017 9:00,838.5776901,1178.135027,34.35806038
1078,77 ST,8/9/2017 13:00,1093.126312,1426.652314,40.88249825
1079,77 ST,8/9/2017 17:00,1659.385497,1221.82979,46.41038667
1080,77 ST,8/9/2017 21:00,1433.723624,1049.206314,40.41725728
1081,77 ST,8/10/2017 1:00,642.770024,515.9708536,18.64371909
1082,77 ST,8/10/2017 5:00,351.5388278,402.5464933,13.81363981
1083,77 ST,8/10/2017 9:00,837.8043108,1154.739522,34.01406245
1084,77 ST,8/10/2017 13:00,1072.470024,1389.867012,39.97749
1085,77 ST,8/10/2017 17:00,1594.268523,1200.856267,44.8851403
1086,77 ST,8/10/2017 21:00,1386.740679,1046.334566,39.59344712
1087,77 ST,8/11/2017 1:00,657.10685,564.722932,19.98031185
1088,77 ST,8/11/2017 5:00,388.7536867,456.9319312,15.54407093
1089,77 ST,8/11/2017 9:00,836.9040835,1151.316297,33.89878121
1090,77 ST,8/11/2017 13:00,1053.15448,1360.706101,39.2561764
1091,77 ST,8/11/2017 17:00,1534.092577,1189.301879,43.75434101
1092,77 ST,8/11/2017 21:00,1342.670402,1046.003454,38.88578273
1093,FORDHAM RD,8/5/2017 0:00,532.7635538,286.9555543,12.96757034
1094,FORDHAM RD,8/5/2017 4:00,150.4890182,126.1393154,4.327962387
1095,FORDHAM RD,8/5/2017 8:00,1144.849822,120.0969701,19.97476413
1096,FORDHAM RD,8/5/2017 12:00,1306.009921,286.8955115,24.60182359
1097,FORDHAM RD,8/5/2017 16:00,1218.434839,400.5666288,24.86438287
1098,FORDHAM RD,8/5/2017 20:00,1212.236822,625.6024196,28.21414249
1099,FORDHAM RD,8/6/2017 0:00,555.4310049,293.8799154,14.96117167
1100,FORDHAM RD,8/6/2017 4:00,203.6162206,144.1201573,7.016563754
1101,FORDHAM RD,8/6/2017 8:00,1118.746073,137.1775622,21.37252676
1102,FORDHAM RD,8/6/2017 12:00,1267.06489,293.3125609,25.61143551
1103,FORDHAM RD,8/6/2017 16:00,1186.467815,400.0890835,25.86924193
1104,FORDHAM RD,8/6/2017 20:00,1180.763658,609.7488958,28.92130619
1105,FORDHAM RD,8/7/2017 0:00,579.0543912,293.6532034,14.9988313
1106,FORDHAM RD,8/7/2017 4:00,255.2723088,152.9623759,7.72068402
1107,FORDHAM RD,8/7/2017 8:00,1097.484354,146.6962307,20.87594831
1108,FORDHAM RD,8/7/2017 12:00,1233.985086,293.2197447,24.76113095
1109,FORDHAM RD,8/7/2017 16:00,1159.810009,393.3511215,24.99491522
1110,FORDHAM RD,8/7/2017 20:00,1154.560361,590.2960465,27.79466555
1111,FORDHAM RD,8/8/2017 0:00,600.8292045,293.4723145,15.01020978
1112,FORDHAM RD,8/8/2017 4:00,302.8461704,161.5400738,8.339097644
1113,FORDHAM RD,8/8/2017 8:00,1077.950521,155.6146336,20.39656105
1114,FORDHAM RD,8/8/2017 12:00,1203.574835,293.0466393,23.95740612
1115,FORDHAM RD,8/8/2017 16:00,1135.31005,386.9789774,24.17201493
1116,FORDHAM RD,8/8/2017 20:00,1130.478695,571.6668564,26.73771311
1117,FORDHAM RD,8/9/2017 0:00,620.9027396,293.226724,14.99766399
1118,FORDHAM RD,8/9/2017 4:00,346.6630784,169.4617396,8.883475077
1119,FORDHAM RD,8/9/2017 8:00,1060.006894,163.9126577,19.9344214
1120,FORDHAM RD,8/9/2017 12:00,1175.621427,292.8311108,23.19803501
1121,FORDHAM RD,8/9/2017 16:00,1112.795999,380.9418964,23.39468152
1122,FORDHAM RD,8/9/2017 20:00,1108.349608,554.1959908,25.74626134
1123,FORDHAM RD,8/10/2017 0:00,639.4105549,292.9412449,14.9632505
1124,FORDHAM RD,8/10/2017 4:00,387.0223877,176.8468268,9.35942153
1125,FORDHAM RD,8/10/2017 8:00,1043.526766,171.6398159,19.48791882
1126,FORDHAM RD,8/10/2017 12:00,1149.9291,292.5694338,22.47910844
1127,FORDHAM RD,8/10/2017 16:00,1092.10962,375.2206786,22.65934694
1128,FORDHAM RD,8/10/2017 20:00,1088.017518,537.7371607,24.81462669
1129,FORDHAM RD,8/11/2017 0:00,656.4774073,292.6143298,14.90879403
1130,FORDHAM RD,8/11/2017 4:00,424.199601,183.7133604,9.772734503
1131,FORDHAM RD,8/11/2017 8:00,1028.393524,178.8293428,19.05577534
1132,FORDHAM RD,8/11/2017 12:00,1126.31769,292.2656953,21.7972816
1133,FORDHAM RD,8/11/2017 16:00,1073.105282,369.79545,21.96247412
1134,FORDHAM RD,8/11/2017 20:00,1069.339241,522.2420511,23.93784724
1135,DEKALB AV,8/5/2017 0:00,797.0882196,462.2361107,18.43563271
1136,DEKALB AV,8/5/2017 4:00,314.1378783,111.9276709,5.802184448
1137,DEKALB AV,8/5/2017 8:00,873.6995235,233.8879673,12.44840888
1138,DEKALB AV,8/5/2017 12:00,1918.727889,584.0881924,30.5071275
1139,DEKALB AV,8/5/2017 16:00,1237.860383,593.4925568,25.74114644
1140,DEKALB AV,8/5/2017 20:00,1865.280669,815.8111054,32.39577843
1141,DEKALB AV,8/6/2017 0:00,909.7124644,534.9536604,18.7493646
1142,DEKALB AV,8/6/2017 4:00,520.7945273,208.5199121,9.769436742
1143,DEKALB AV,8/6/2017 8:00,940.724066,323.404192,15.12524249
1144,DEKALB AV,8/6/2017 12:00,1927.909702,651.2500871,29.23081498
1145,DEKALB AV,8/6/2017 16:00,1396.963877,659.5043521,26.06223441
1146,DEKALB AV,8/6/2017 20:00,1805.11022,866.3801031,33.06576739
1147,DEKALB AV,8/7/2017 0:00,940.9733053,519.9036698,18.24881406
1148,DEKALB AV,8/7/2017 4:00,536.997984,216.0606645,9.804996255
1149,DEKALB AV,8/7/2017 8:00,899.2380032,322.5776645,15.87227712
1150,DEKALB AV,8/7/2017 12:00,1871.189557,626.9300754,28.25991569
1151,DEKALB AV,8/7/2017 16:00,1291.100054,634.2384798,24.26757452
1152,DEKALB AV,8/7/2017 20:00,1718.971705,826.2751661,30.84136857
1153,DEKALB AV,8/8/2017 0:00,975.3502111,503.3424602,18.72351028
1154,DEKALB AV,8/8/2017 4:00,552.7778667,220.9620122,10.60695447
1155,DEKALB AV,8/8/2017 8:00,907.2996884,319.9106681,15.3730187
1156,DEKALB AV,8/8/2017 12:00,1798.826683,602.6746129,27.0692902
1157,DEKALB AV,8/8/2017 16:00,1236.960185,609.4848075,23.76575189
1158,DEKALB AV,8/8/2017 20:00,1645.298178,787.9349858,28.73718662
1159,DEKALB AV,8/9/2017 0:00,976.9289634,487.0287582,18.1785578
1160,DEKALB AV,8/9/2017 4:00,548.3715338,224.7169873,11.72167599
1161,DEKALB AV,8/9/2017 8:00,925.9978485,316.669528,15.57158922
1162,DEKALB AV,8/9/2017 12:00,1708.539706,579.3829873,25.36732704
1163,DEKALB AV,8/9/2017 16:00,1168.529155,585.718443,22.93063548
1164,DEKALB AV,8/9/2017 20:00,1602.263601,751.5086934,27.54540518
1165,DEKALB AV,8/10/2017 0:00,954.6012385,471.0289489,17.74878467
1166,DEKALB AV,8/10/2017 4:00,568.7431906,227.3287849,12.03741976
1167,DEKALB AV,8/10/2017 8:00,948.9240233,312.7518162,15.87337407
1168,DEKALB AV,8/10/2017 12:00,1603.793095,556.8174667,24.34740764
1169,DEKALB AV,8/10/2017 16:00,1141.127387,562.6995192,21.84940703
1170,DEKALB AV,8/10/2017 20:00,1548.980963,716.7216131,26.13840091
1171,DEKALB AV,8/11/2017 0:00,918.3978567,455.2177421,17.74193214
1172,DEKALB AV,8/11/2017 4:00,603.9456423,228.8105745,12.43506392
1173,DEKALB AV,8/11/2017 8:00,950.7623458,308.1711627,15.70163669
1174,DEKALB AV,8/11/2017 12:00,1504.694607,534.9168124,23.4353362
1175,DEKALB AV,8/11/2017 16:00,1126.856657,540.381812,21.22604232
1176,DEKALB AV,8/11/2017 20:00,1483.135233,683.4742708,24.73568376
1177,JAMAICA CENTER,8/5/2017 0:00,599.5698199,1350.055772,25.40220191
1178,JAMAICA CENTER,8/5/2017 4:00,265.7870368,488.7241117,10.68676142
1179,JAMAICA CENTER,8/5/2017 8:00,2428.262939,676.8570426,37.40984263
1180,JAMAICA CENTER,8/5/2017 12:00,1847.907708,1144.342765,35.95258105
1181,JAMAICA CENTER,8/5/2017 16:00,1438.287916,1370.747811,34.17124685
1182,JAMAICA CENTER,8/5/2017 20:00,1536.774959,2433.985318,47.30700106
1183,JAMAICA CENTER,8/6/2017 0:00,567.5447585,1411.171356,27.6040453
1184,JAMAICA CENTER,8/6/2017 4:00,323.4225038,697.5845828,15.82681802
1185,JAMAICA CENTER,8/6/2017 8:00,2116.461024,852.8723063,36.93383582
1186,JAMAICA CENTER,8/6/2017 12:00,1668.505508,1239.537102,35.87749845
1187,JAMAICA CENTER,8/6/2017 16:00,1314.378647,1426.776967,34.33843408
1188,JAMAICA CENTER,8/6/2017 20:00,1400.203915,2306.66699,44.57970892
1189,JAMAICA CENTER,8/7/2017 0:00,670.3133031,1357.875232,27.57994825
1190,JAMAICA CENTER,8/7/2017 4:00,458.2734348,767.2589199,18.00605083
1191,JAMAICA CENTER,8/7/2017 8:00,2007.59905,895.764372,35.19096913
1192,JAMAICA CENTER,8/7/2017 12:00,1614.592059,1215.772095,34.23183728
1193,JAMAICA CENTER,8/7/2017 16:00,1320.590649,1370.732823,33.04678647
1194,JAMAICA CENTER,8/7/2017 20:00,1397.270345,2098.956744,41.48531838
1195,JAMAICA CENTER,8/8/2017 0:00,772.6205184,1310.748836,27.52941838
1196,JAMAICA CENTER,8/8/2017 4:00,596.6605755,821.933544,19.90757599
1197,JAMAICA CENTER,8/8/2017 8:00,1903.35717,928.2884357,33.55299199
1198,JAMAICA CENTER,8/8/2017 12:00,1575.445185,1193.137406,32.85616739
1199,JAMAICA CENTER,8/8/2017 16:00,1322.418265,1321.387993,31.86462768
1200,JAMAICA CENTER,8/8/2017 20:00,1385.65107,1924.090872,38.49676945
1201,JAMAICA CENTER,8/9/2017 0:00,858.7122813,1268.789389,27.40229181
1202,JAMAICA CENTER,8/9/2017 4:00,706.5576904,864.2291114,21.22619482
1203,JAMAICA CENTER,8/9/2017 8:00,1821.13384,952.2520301,32.30569584
1204,JAMAICA CENTER,8/9/2017 12:00,1538.914737,1171.450074,31.69324981
1205,JAMAICA CENTER,8/9/2017 16:00,1324.561008,1277.594634,30.92367965
1206,JAMAICA CENTER,8/9/2017 20:00,1378.576752,1776.412124,36.35727842
1207,JAMAICA CENTER,8/10/2017 0:00,931.0038911,1231.108606,27.27161857
1208,JAMAICA CENTER,8/10/2017 4:00,802.4112668,896.2806958,22.3446166
1209,JAMAICA CENTER,8/10/2017 8:00,1747.735616,969.1314699,31.16736704
1210,JAMAICA CENTER,8/10/2017 12:00,1509.173931,1150.54726,30.71200679
1211,JAMAICA CENTER,8/10/2017 16:00,1326.479361,1238.396124,30.07444652
1212,JAMAICA CENTER,8/10/2017 20:00,1372.170027,1651.234521,34.36755856
1213,JAMAICA CENTER,8/11/2017 0:00,994.1885089,1196.96908,27.10027022
1214,JAMAICA CENTER,8/11/2017 4:00,884.5408229,919.8540614,23.11581559
1215,JAMAICA CENTER,8/11/2017 8:00,1689.02672,980.1478512,30.26198812
1216,JAMAICA CENTER,8/11/2017 12:00,1485.689727,1130.293757,29.87023938
1217,JAMAICA CENTER,8/11/2017 16:00,1330.670463,1203.000478,29.37135319
1218,JAMAICA CENTER,8/11/2017 20:00,1369.664704,1544.679642,32.87254791
